CodMunicipioIbge,codUFibge,SigUF,NomMunicipio,lon,lat,pop
4104659,41,PR,Carambeí,-50.1130915115,-24.95087298,24225
4104709,41,PR,Carlópolis,-49.7187235299,-23.427723925,14391
4104808,41,PR,Cascavel,-53.459722182,-24.9537975,336073
4104907,41,PR,Castro,-50.0028111278,-24.7954175,72125
4105003,41,PR,Catanduvas,-53.1537063668,-25.1964932495,10144
4105102,41,PR,Centenário do Sul,-51.59352956,-22.8149823509,10704
4105201,41,PR,Cerro Azul,-49.2603168259,-24.8189473028,17884
4105300,41,PR,Céu Azul,-53.8572693831,-25.1497612093,11872
4105409,41,PR,Chopinzinho,-52.5339602075,-25.8546838488,19083
4105508,41,PR,Cianorte,-52.6091508906,-23.6538131528,84980
4105607,41,PR,Cidade Gaúcha,-52.9405251491,-23.3741973866,12939
4105706,41,PR,Clevelândia,-52.3529862012,-26.4052052934,16344
4105805,41,PR,Colombo,-49.2274379773,-25.2943402945,249277
4105904,41,PR,Colorado,-51.9744162121,-22.83789753,24271
4106001,41,PR,Congonhinhas,-50.554428047,-23.5469021022,8896
4106100,41,PR,Conselheiro Mairinck,-50.1717730024,-23.6215617142,3891
4106209,41,PR,Contenda,-49.5316118697,-25.6807663096,19082
4106308,41,PR,Corbélia,-53.296527777,-24.799649516,17162
4106407,41,PR,Cornélio Procópio,-50.6514844783,-23.1832575,47840
4106456,41,PR,Coronel Domingos Soares,-52.0345386762,-26.2265477684,7538
4106506,41,PR,Coronel Vivida,-52.5670866354,-25.9781534981,20430
4106555,41,PR,Corumbataí do Sul,-52.1241853004,-24.0974123852,3038
4106571,41,PR,Cruzeiro do Iguaçu,-53.1268226638,-25.6165692703,4229
4106605,41,PR,Cruzeiro do Oeste,-53.0818216076,-23.7769048607,20962
4106704,41,PR,Cruzeiro do Sul,-52.1639776695,-22.9651754195,4430
4106803,41,PR,Cruz Machado,-51.3477095246,-26.0172688782,18772
4106852,41,PR,Cruzmaltina,-51.444246649,-23.9933276019,2892
4106902,41,PR,Curitiba,-49.2718478851,-25.432956,1963726
4107009,41,PR,Curiúva,-50.4594055245,-24.0358255893,15289
4107108,41,PR,Diamante do Norte,-52.8641112387,-22.6572061502,4975
4107124,41,PR,Diamante do Sul,-52.6881907613,-25.0351919283,3409
4107157,41,PR,Diamante d'Oeste,-54.1036264277,-24.9421618556,5279
4107207,41,PR,Dois Vizinhos,-53.0548359924,-25.74601002,41424
4107256,41,PR,Douradina,-53.2964486552,-23.3819072162,8988
4107306,41,PR,Doutor Camargo,-52.2227214971,-23.555901327,5987
4107405,41,PR,Enéas Marques,-53.1661852682,-25.9407559827,5906
4107504,41,PR,Engenheiro Beltrão,-52.2600351548,-23.8011440704,13962
4107520,41,PR,Esperança Nova,-53.810495039,-23.7246547649,1633
4107538,41,PR,Entre Rios do Oeste,-54.2448936715,-24.7081421702,4651
4107546,41,PR,Espigão Alto do Iguaçu,-52.8382134987,-25.4266700617,3980
4107553,41,PR,Farol,-52.6262151802,-24.0990946187,2995
4107603,41,PR,Faxinal,-51.3201059318,-24.0039270722,17379
4107652,41,PR,Fazenda Rio Grande,-49.3232931947,-25.6414002187,103750
4107702,41,PR,Fênix,-51.984464487,-23.9206947066,4734
4107736,41,PR,Fernandes Pinheiro,-50.5474142544,-25.412242298,5561
4107751,41,PR,Figueira,-50.4092010912,-23.8434107619,7625
4107801,41,PR,Floraí,-52.302984373,-23.3198456636,4883
4107850,41,PR,Flor da Serra do Sul,-53.3085976819,-26.2552988459,4583
4107900,41,PR,Floresta,-52.0830848515,-23.6102671395,6926
4108007,41,PR,Florestópolis,-51.3838226518,-22.8591043044,10360
4108106,41,PR,Flórida,-51.955828091,-23.0878019097,2709
4108205,41,PR,Formosa do Oeste,-53.3161610107,-24.2941972137,6345
4108304,41,PR,Foz do Iguaçu,-54.5871024886,-25.5424932795,257971
4108320,41,PR,Francisco Alves,-53.8440159672,-24.0675754044,5942
4108403,41,PR,Francisco Beltrão,-53.0561357215,-26.07845,93308
4108452,41,PR,Foz do Jordão,-52.1256275318,-25.7334396203,4466
4108502,41,PR,General Carneiro,-51.3168589232,-26.4258025266,13661
4108551,41,PR,Godoy Moreira,-51.9243682163,-24.1928594486,2850
4108601,41,PR,Goioerê,-53.0273189133,-24.1891883939,28734
4108650,41,PR,Goioxim,-52.0055879662,-25.2015403111,6997
4108700,41,PR,Grandes Rios,-51.5087423991,-24.1461940122,5379
4108809,41,PR,Guaíra,-54.2467577204,-24.08527548,33497
4108908,41,PR,Guairaçá,-52.6910396164,-22.9382439477,6635
4108957,41,PR,Guamiranga,-50.8098759007,-25.1899094536,8881
4109005,41,PR,Guapirama,-50.042613744,-23.5166402424,3767
4109104,41,PR,Guaporema,-52.7782437829,-23.3429843451,2239
4109203,41,PR,Guaraci,-51.6503853709,-22.9744292673,5557
4109302,41,PR,Guaraniaçu,-52.8696324396,-25.0986499166,11969
4109401,41,PR,Guarapuava,-51.4634310777,-25.39359198,183755
4109500,41,PR,Guaraqueçaba,-48.3260489326,-25.3004374744,7554
4109609,41,PR,Guaratuba,-48.5757259604,-25.874241975,37974
4109658,41,PR,Honório Serpa,-52.3830290562,-26.142966207,5030
4109708,41,PR,Ibaiti,-50.1906662736,-23.849821485,31854
4109757,41,PR,Ibema,-53.0231216934,-25.1128670712,6387
4109807,41,PR,Ibiporã,-51.058033674,-23.269331475,55688
4109906,41,PR,Icaraíma,-53.6255701623,-23.396711428,7671
4110003,41,PR,Iguaraçu,-51.8247742046,-23.1947806087,4475
4110052,41,PR,Iguatu,-53.0860050754,-24.7112618444,2251
4110078,41,PR,Imbaú,-50.7493089935,-24.4427970837,13449
4110102,41,PR,Imbituva,-50.5974729665,-25.2306130382,33306
4110201,41,PR,Inácio Martins,-51.0749452987,-25.572162687,11117
4110300,41,PR,Inajá,-52.2023437503,-22.7491161251,3122
4110409,41,PR,Indianópolis,-52.7010569082,-23.4797105012,4472
4110508,41,PR,Ipiranga,-50.5812401344,-25.0130228282,15327
4110607,41,PR,Iporã,-53.7180991714,-24.0025804985,13642
4110656,41,PR,Iracema do Oeste,-53.3581105552,-24.4290304153,2216
4110706,41,PR,Irati,-50.6580481228,-25.4737362989,61439
4110805,41,PR,Iretama,-52.1015766223,-24.4211415594,10029
4110904,41,PR,Itaguajé,-51.9693404489,-22.6147826757,4426
4110953,41,PR,Itaipulândia,-54.3050007423,-25.138480651,11588
4111001,41,PR,Itambaracá,-50.4090904668,-23.0147685089,6516
4111100,41,PR,Itambé,-51.9900043143,-23.6600985811,6110
4111209,41,PR,Itapejara d'Oeste,-52.8139296045,-25.9708780516,12220
4111258,41,PR,Itaperuçu,-49.3428643437,-25.214469525,29493
4111308,41,PR,Itaúna do Sul,-52.8850248105,-22.7268769277,2700
4111407,41,PR,Ivaí,-50.8614257041,-25.0082625825,14049
4111506,41,PR,Ivaiporã,-51.6745520468,-24.24194802,31886
4111555,41,PR,Ivaté,-53.3738794058,-23.409588874,8294
4111605,41,PR,Ivatuba,-52.217669279,-23.6182744113,3299
4111704,41,PR,Jaboti,-50.0734525499,-23.7357406012,5332
4111803,41,PR,Jacarezinho,-49.9785725343,-23.160116475,39268
4111902,41,PR,Jaguapitã,-51.5406168454,-23.1177827566,13861
4112009,41,PR,Jaguariaíva,-49.712186302,-24.2530565,35192
4112108,41,PR,Jandaia do Sul,-51.6433953622,-23.6011789161,21281
4112207,41,PR,Janiópolis,-52.78255178,-24.1414499418,4948
4112306,41,PR,Japira,-50.1385951194,-23.8074805268,4929
4112405,41,PR,Japurá,-52.5566276715,-23.4685877726,9573
4112504,41,PR,Jardim Alegre,-51.6943350084,-24.1811374456,11067
4112603,41,PR,Jardim Olinda,-52.0381409641,-22.5526316002,1309
4112702,41,PR,Jataizinho,-50.9740548451,-23.2572651215,12687
4112751,41,PR,Jesuítas,-53.38811488,-24.3772489097,8251
4112801,41,PR,Joaquim Távora,-49.9244568128,-23.5004885244,12108
4112900,41,PR,Jundiaí do Sul,-50.2493535652,-23.4379094511,3248
4112959,41,PR,Juranda,-52.8444864983,-24.4163906494,7244
4113007,41,PR,Jussara,-52.4730408047,-23.6163267088,7069
4113106,41,PR,Kaloré,-51.6651419267,-23.8234388794,3996
4113205,41,PR,Lapa,-49.7185958084,-25.765102485,48651
4113254,41,PR,Laranjal,-52.4716661791,-24.888301584,5719
4113304,41,PR,Laranjeiras do Sul,-52.4088474233,-25.4016815102,32167
4113403,41,PR,Leópolis,-50.7551249729,-23.0799224937,3896
4113429,41,PR,Lidianópolis,-51.6541506163,-24.1067664133,3155
4113452,41,PR,Lindoeste,-53.5771259363,-25.255985126,4488
4113502,41,PR,Loanda,-53.1344689598,-22.9302286219,23393
4113601,41,PR,Lobato,-51.9537492142,-23.0041580769,4850
4113700,41,PR,Londrina,-51.1627734239,-23.312156,580870
4113734,41,PR,Luiziana,-52.2819056183,-24.2800814127,7217
4113759,41,PR,Lunardelli,-51.7445483868,-24.0780463607,4695
4113809,41,PR,Lupionópolis,-51.6568728402,-22.751994523,4969
4113908,41,PR,Mallet,-50.8275686221,-25.8737880845,13697
4114005,41,PR,Mamborê,-52.5290941575,-24.3218130807,12900
4114104,41,PR,Mandaguaçu,-52.0942530606,-23.3427891418,23373
4114203,41,PR,Mandaguari,-51.6812520884,-23.517452,34628
4114302,41,PR,Mandirituba,-49.322782597,-25.7596206131,27750
4114351,41,PR,Manfrinópolis,-53.3125829631,-26.1437768725,2442
4114401,41,PR,Mangueirinha,-52.1763258294,-25.9429813416,16572
4114500,41,PR,Manoel Ribas,-51.6690785951,-24.5217308774,13517
4114609,41,PR,Marechal Cândido Rondon,-54.0600078165,-24.559254495,54031
4114708,41,PR,Maria Helena,-53.2048192712,-23.6176096561,5593
4114807,41,PR,Marialva,-51.7980569139,-23.484758535,36103
4114906,41,PR,Marilândia do Sul,-51.3092905257,-23.7457790925,8793
4115002,41,PR,Marilena,-53.0371858842,-22.7318252451,7093
4115101,41,PR,Mariluz,-53.1515258189,-24.0037326298,10327
4115200,41,PR,Maringá,-51.9398818703,-23.42228,436472
4115309,41,PR,Mariópolis,-52.5577480021,-26.3558427427,6655
4115358,41,PR,Maripá,-53.833477783,-24.4172088393,5562
4115408,41,PR,Marmeleiro,-53.0261839783,-26.148697193,14407
4115457,41,PR,Marquinho,-52.2569829528,-25.1122123613,4283
4115507,41,PR,Marumbi,-51.6410803665,-23.7063690371,4676
4115606,41,PR,Matelândia,-53.9743873417,-25.2379210129,18266
4115705,41,PR,Matinhos,-48.5337711878,-25.8164097029,35705
4115739,41,PR,Mato Rico,-52.1462585798,-24.7073171879,3142
4115754,41,PR,Mauá da Serra,-51.2264634714,-23.9012964431,10994
4115804,41,PR,Medianeira,-54.0917821269,-25.2924975,46940
4115853,41,PR,Mercedes,-54.1644357172,-24.4488897646,5617
4115903,41,PR,Mirador,-52.7769349283,-23.2574075418,2180
4116000,41,PR,Miraselva,-51.4857072491,-22.9660925761,1786
4116059,41,PR,Missal,-54.2431753258,-25.0911596681,10706
4116109,41,PR,Moreira Sales,-53.0134465697,-24.0447582369,11966
4116208,41,PR,Morretes,-48.8315391963,-25.4784816834,16485
4116307,41,PR,Munhoz de Melo,-51.7757579076,-23.1456928031,4034
4116406,41,PR,Nossa Senhora das Graças,-51.795147524,-22.9105625093,4009
4116505,41,PR,Nova Aliança do Ivaí,-52.6019227273,-23.1774555298,1560
4116604,41,PR,Nova América da Colina,-50.7144428466,-23.3326866675,3424
4116703,41,PR,Nova Aurora,-53.2575255396,-24.528485329,10131
4116802,41,PR,Nova Cantu,-52.5709921605,-24.670778845,4827
4116901,41,PR,Nova Esperança,-52.2048663634,-23.1842513922,28062
4116950,41,PR,Nova Esperança do Sudoeste,-53.2642073186,-25.8987792083,5014
4117008,41,PR,Nova Fátima,-50.5623142176,-23.4323585709,8120
4117057,41,PR,Nova Laranjeiras,-52.5393704515,-25.3067459166,11462
4117107,41,PR,Nova Londrina,-52.9863126299,-22.7638686048,13188
4117206,41,PR,Nova Olímpia,-53.091232951,-23.4711009791,5846
4117214,41,PR,Nova Santa Bárbara,-50.764147122,-23.5854238549,4304
4117222,41,PR,Nova Santa Rosa,-53.9551160843,-24.4647645333,8311
4117255,41,PR,Nova Prata do Iguaçu,-53.3479572462,-25.631877091,10540
4117271,41,PR,Nova Tebas,-51.9503961104,-24.4383252112,5252
4117297,41,PR,Novo Itacolomi,-51.506959428,-23.7653137693,2836
4117305,41,PR,Ortigueira,-50.9269295381,-24.2120106689,21783
4117404,41,PR,Ourizona,-52.1950387277,-23.4045682216,3423
4117453,41,PR,Ouro Verde do Oeste,-53.8995380842,-24.7707942898,6036
4117503,41,PR,Paiçandu,-52.0524118316,-23.4576987575,42251
4117602,41,PR,Palmas,-51.9887738877,-26.481472515,52503
4117701,41,PR,Palmeira,-50.003246821,-25.4185679015,34109
4117800,41,PR,Palmital,-52.2129972267,-24.8822436773,12755
4117909,41,PR,Palotina,-53.8387717239,-24.279409485,32389
4118006,41,PR,Paraíso do Norte,-52.6035431384,-23.2871611665,14211
4118105,41,PR,Paranacity,-52.1559887289,-22.9268100521,11685
4118204,41,PR,Paranaguá,-48.5247328367,-25.5068415,157378
4118303,41,PR,Paranapoema,-52.0807237218,-22.655621575,3277
4118402,41,PR,Paranavaí,-52.46240167,-23.081879475,89454
4118451,41,PR,Pato Bragado,-54.231395741,-24.6256440145,5755
4118501,41,PR,Pato Branco,-52.6773619977,-26.229958515,84779
4118600,41,PR,Paula Freitas,-50.9347363363,-26.2201021597,5942
4118709,41,PR,Paulo Frontin,-50.8331964537,-26.0456075777,7418
4118808,41,PR,Peabiru,-52.3478961546,-23.9141264298,14017
4118857,41,PR,Perobal,-53.4115002038,-23.8945617453,6194
4118907,41,PR,Pérola,-53.6732521305,-23.7974787687,11406
4119004,41,PR,Pérola d'Oeste,-53.7401084726,-25.8282656767,6232
4119103,41,PR,Piên,-49.4282437422,-26.0969563766,13015
4119152,41,PR,Pinhais,-49.1991974196,-25.4421978879,134788
4119202,41,PR,Pinhalão,-50.0626030635,-23.7873547289,6323
4119251,41,PR,Pinhal de São Bento,-53.4830904422,-26.0327285547,2742
4119301,41,PR,Pinhão,-51.6482701915,-25.69629501,32722
4119400,41,PR,Piraí do Sul,-49.9413309936,-24.5323575,25779
4119509,41,PR,Piraquara,-49.0653056139,-25.4465503565,116852
4119608,41,PR,Pitanga,-51.7631540084,-24.7527477534,29686
4119657,41,PR,Pitangueiras,-51.5857680569,-23.2303038464,3298
4119707,41,PR,Planaltina do Paraná,-52.9178407026,-23.0188101883,4281
4119806,41,PR,Planalto,-53.7708574303,-25.7121014978,13385
4119905,41,PR,Ponta Grossa,-50.1614420593,-25.092547,358838
4119954,41,PR,Pontal do Paraná,-48.4483270302,-25.5941510149,28529
4120002,41,PR,Porecatu,-51.3775989928,-22.7562094968,12587
4120101,41,PR,Porto Amazonas,-49.889720865,-25.5415727121,4899
4120150,41,PR,Porto Barreiro,-52.4047867627,-25.5451856384,3133
4120200,41,PR,Porto Rico,-53.2679681115,-22.7783515586,2554
4120309,41,PR,Porto Vitória,-51.2366947364,-26.1634752042,4057
4120333,41,PR,Prado Ferreira,-51.4432261434,-23.0339140303,3806
4120358,41,PR,Pranchita,-53.7426226396,-26.0156642887,5035
4120408,41,PR,Presidente Castelo Branco,-52.1577262527,-23.2815496047,5395
4120507,41,PR,Primeiro de Maio,-51.027751997,-22.8525332551,11138
4120606,41,PR,Prudentópolis,-50.9835750906,-25.2160205,52776
4120655,41,PR,Quarto Centenário,-53.0752885849,-24.2790209178,4420
4120705,41,PR,Quatiguá,-49.9152641615,-23.5641609208,7504
4120804,41,PR,Quatro Barras,-49.0851888348,-25.3737448472,24253
4120853,41,PR,Quatro Pontes,-53.9726991275,-24.5732085848,4043
4120903,41,PR,Quedas do Iguaçu,-52.9098324023,-25.4567808508,34707
4121000,41,PR,Querência do Norte,-53.487040706,-23.0865285793,12257
4121109,41,PR,Quinta do Sol,-52.1351287636,-23.8438884262,4444
4121208,41,PR,Quitandinha,-49.4966829869,-25.8683083493,19388
4121257,41,PR,Ramilândia,-54.0272370318,-25.1189865236,4500
4121307,41,PR,Rancho Alegre,-50.916392163,-23.075714921,3760
4121356,41,PR,Rancho Alegre d'Oeste,-52.9511258398,-24.3090100124,2602
4121406,41,PR,Realeza,-53.532574359,-25.7625799506,16976
4121505,41,PR,Rebouças,-50.6812544333,-25.6263927558,14991
4121604,41,PR,Renascença,-52.9721620117,-26.1562209295,6772
4121703,41,PR,Reserva,-50.8505958054,-24.651648,26933
4121752,41,PR,Reserva do Iguaçu,-52.0287624631,-25.830958036,8127
4121802,41,PR,Ribeirão Claro,-49.7563505191,-23.1962854622,10622
4121901,41,PR,Ribeirão do Pinhal,-50.3580609525,-23.4082575023,12869
4122008,41,PR,Rio Azul,-50.787172982,-25.7161131775,15433
4122107,41,PR,Rio Bom,-51.4153647878,-23.7620982803,3162
4122156,41,PR,Rio Bonito do Iguaçu,-52.526889783,-25.4869088092,13240
4122172,41,PR,Rio Branco do Ivaí,-51.3120655883,-24.3202776013,4121
4122206,41,PR,Rio Branco do Sul,-49.3167138828,-25.1901653516,32635
4122305,41,PR,Rio Negro,-49.7976853768,-26.10040797,34645
4122404,41,PR,Rolândia,-51.3627803564,-23.313592485,68165
4122503,41,PR,Roncador,-52.2760525504,-24.595107188,9447
4122602,41,PR,Rondon,-52.7624923119,-23.4126599794,9664
4122651,41,PR,Rosário do Ivaí,-51.2499448251,-24.2535525559,4595
4122701,41,PR,Sabáudia,-51.5567020219,-23.3183956216,6954
4122800,41,PR,Salgado Filho,-53.3621154226,-26.1704605187,3389
4122909,41,PR,Salto do Itararé,-49.6307500934,-23.6057567382,4862
4123006,41,PR,Salto do Lontra,-53.3149351018,-25.7767652429,14957
4123105,41,PR,Santa Amélia,-50.4234587704,-23.2681573189,3208
4123204,41,PR,Santa Cecília do Pavão,-50.7828651431,-23.5128957121,3253
4123303,41,PR,Santa Cruz de Monte Castelo,-53.2973064205,-22.9585816078,7705
4123402,41,PR,Santa Fé,-51.8063020532,-23.0361147582,12330
4123501,41,PR,Santa Helena,-54.3364531523,-24.8570958306,27036
4123600,41,PR,Santa Inês,-51.9027683828,-22.6387065306,1568
4123709,41,PR,Santa Isabel do Ivaí,-53.1959475094,-23.0010888094,8484
4123808,41,PR,Santa Izabel do Oeste,-53.4836175358,-25.8143812184,14924
4123824,41,PR,Santa Lúcia,-53.5711436726,-25.4113199198,3795
4123857,41,PR,Santa Maria do Oeste,-51.8677097951,-24.9341839969,9210
4123907,41,PR,Santa Mariana,-50.5210713512,-23.1464274393,11523
4123956,41,PR,Santa Mônica,-53.111272873,-23.1054239388,4052
4124004,41,PR,Santana do Itararé,-49.6331966315,-23.7531325857,4916
4124020,41,PR,Santa Tereza do Oeste,-53.6272357311,-25.058721901,10055
4124053,41,PR,Santa Terezinha de Itaipu,-54.3995187311,-25.4421605134,23927
4124103,41,PR,Santo Antônio da Platina,-50.0773459027,-23.297048833,46503
4124202,41,PR,Santo Antônio do Caiuá,-52.3446578438,-22.7339747692,2611
4124301,41,PR,Santo Antônio do Paraíso,-50.646828163,-23.4947194368,2032
4124400,41,PR,Santo Antônio do Sudoeste,-53.7230834339,-26.0749754786,20354
4124509,41,PR,Santo Inácio,-51.7952999014,-22.7000685756,5422
4124608,41,PR,São Carlos do Ivaí,-52.4771145894,-23.3088474514,6961
4124707,41,PR,São Jerônimo da Serra,-50.738480427,-23.7234034036,11088
4124806,41,PR,São João,-52.7294732188,-25.8246629361,10122
4124905,41,PR,São João do Caiuá,-52.3397510426,-22.8544043258,5819
4125001,41,PR,São João do Ivaí,-51.8202792052,-23.9930894815,9897
4125100,41,PR,São João do Triunfo,-50.3080640619,-25.6918750639,15359
4125209,41,PR,São Jorge d'Oeste,-52.9201031661,-25.7149480996,9005
4125308,41,PR,São Jorge do Ivaí,-52.2943419624,-23.4354578614,5535
4125357,41,PR,São Jorge do Patrocínio,-53.8833305621,-23.7582479653,5532
4125407,41,PR,São José da Boa Vista,-49.6511522911,-23.9154659755,6115
4125456,41,PR,São José das Palmeiras,-54.059918279,-24.8340818674,3601
4125506,41,PR,São José dos Pinhais,-49.2000824657,-25.537702,334620
4125555,41,PR,São Manoel do Paraná,-52.6470195624,-23.3961302642,2165
4125605,41,PR,São Mateus do Sul,-50.3906242547,-25.869599505,47137
4125704,41,PR,São Miguel do Iguaçu,-54.242120554,-25.3488942673,27696
4125753,41,PR,São Pedro do Iguaçu,-53.8598616787,-24.9309309249,5745
4125803,41,PR,São Pedro do Ivaí,-51.8569627583,-23.8678134423,11109
4125902,41,PR,São Pedro do Paraná,-53.2229371405,-22.8251294492,2265
4126009,41,PR,São Sebastião da Amoreira,-50.7624009771,-23.460645861,8865
4126108,41,PR,São Tomé,-52.5924836676,-23.5355113618,5778
4126207,41,PR,Sapopema,-50.5796466311,-23.907287461,6708
4126256,41,PR,Sarandi,-51.8736820362,-23.44317201,98888
4126272,41,PR,Saudade do Iguaçu,-52.614339374,-25.6936611646,5578
4126306,41,PR,Sengés,-49.4730192946,-24.1168102194,19441
4126355,41,PR,Serranópolis do Iguaçu,-54.058376584,-25.3798841828,4460
4126405,41,PR,Sertaneja,-50.8171022996,-23.0369370349,5149
4126504,41,PR,Sertanópolis,-51.0422435335,-23.0584819756,16456
4126603,41,PR,Siqueira Campos,-49.8314969708,-23.6877083828,21476
4126652,41,PR,Sulina,-52.7165965204,-25.6996322445,2880
4126678,41,PR,Tamarana,-51.0985602005,-23.7151771916,15277
4126702,41,PR,Tamboara,-52.5006292918,-23.2018206531,5196
4126801,41,PR,Tapejara,-52.864113184,-23.7324791909,16480
4126900,41,PR,Tapira,-53.0753253067,-23.3171088651,5452
4127007,41,PR,Teixeira Soares,-50.4656469824,-25.3800492077,12761
4127106,41,PR,Telêmaco Borba,-50.6231227231,-24.32868597,80588
4127205,41,PR,Terra Boa,-52.4621421589,-23.7668332666,17304
4127304,41,PR,Terra Rica,-52.6246705736,-22.7243649693,17054
4127403,41,PR,Terra Roxa,-54.098513636,-24.1674835261,17562
4127502,41,PR,Tibagi,-50.4114701228,-24.5132880678,20688
4127601,41,PR,Tijucas do Sul,-49.1822439413,-25.9201804802,17295
4127700,41,PR,Toledo,-53.7414114912,-24.732077,144601
4127809,41,PR,Tomazina,-49.9551515411,-23.7790448564,7699
4127858,41,PR,Três Barras do Paraná,-53.1874988005,-25.4194083195,12036
4127882,41,PR,Tunas do Paraná,-49.0860587994,-24.9723811901,9269
4127908,41,PR,Tuneiras do Oeste,-52.8745678467,-23.8640306293,8502
4127957,41,PR,Tupãssi,-53.5144953148,-24.5798134089,8105
4127965,41,PR,Turvo,-51.5327643273,-25.0401268031,12977
4128005,41,PR,Ubiratã,-52.9945060158,-24.541034885,20809
4128104,41,PR,Umuarama,-53.3084598048,-23.76395,113416
4128203,41,PR,União da Vitória,-51.090609523,-26.2284345,58298
4128302,41,PR,Uniflor,-52.160010824,-23.0860486572,2623
4128401,41,PR,Uraí,-50.7973651802,-23.2001591025,11233
4128500,41,PR,Wenceslau Braz,-49.8029847824,-23.8704228528,19358
4128534,41,PR,Ventania,-50.2476172237,-24.244165856,12267
4128559,41,PR,Vera Cruz do Oeste,-53.8800300706,-25.063170189,8389
4128609,41,PR,Verê,-52.9085930798,-25.8806316036,7094
4128625,41,PR,Alto Paraíso,-53.7328931508,-23.5081307379,2630
4128633,41,PR,Doutor Ulysses,-49.4197717989,-24.5678364522,5525
4128658,41,PR,Virmond,-52.2025433047,-25.3787659851,4051
4128708,41,PR,Vitorino,-52.7770814458,-26.2643442874,6879
4128807,41,PR,Xambrê,-53.4869406946,-23.7383943961,5584
4200051,42,SC,Abdon Batista,-51.025272211,-27.6089871233,2534
4200101,42,SC,Abelardo Luz,-52.3364823833,-26.5630310224,18015
4200200,42,SC,Agrolândia,-49.8256533877,-27.400516588,11160
4200309,42,SC,Agronômica,-49.7183688908,-27.2697161071,5570
4200408,42,SC,Água Doce,-51.5590965553,-27.0040916589,7160
4200507,42,SC,Águas de Chapecó,-52.9872510057,-27.0762129125,6544
4200556,42,SC,Águas Frias,-52.8594194494,-26.880227543,2341
4200606,42,SC,Águas Mornas,-48.8405384028,-27.7065971917,6646
4200705,42,SC,Alfredo Wagner,-49.3438123012,-27.705396332,10136
4200754,42,SC,Alto Bela Vista,-51.9110368541,-27.4311378753,1915
4200804,42,SC,Anchieta,-53.3332701772,-26.5356808607,5477
4200903,42,SC,Angelina,-48.9834760642,-27.5822573521,4686
4201000,42,SC,Anita Garibaldi,-51.1311938713,-27.6837772901,6783
4201109,42,SC,Anitápolis,-49.1315993662,-27.9098868973,3223
4201208,42,SC,Antônio Carlos,-48.7649600268,-27.5133710516,8712
4201257,42,SC,Apiúna,-49.3916376288,-27.0418125981,10951
4201273,42,SC,Arabutã,-52.1485992607,-27.1574036959,4268
4201307,42,SC,Araquari,-48.6927074119,-26.3759515541,40890
4201406,42,SC,Araranguá,-49.4809665236,-28.9357520142,69493
4201505,42,SC,Armazém,-49.0129110848,-28.2587054679,8843
4201604,42,SC,Arroio Trinta,-51.3341239239,-26.9325648567,3547
4201653,42,SC,Arvoredo,-52.4577888412,-27.0735335582,2228
4201703,42,SC,Ascurra,-49.3863634278,-26.9547758425,8021
4201802,42,SC,Atalanta,-49.7794566741,-27.4205360018,3179
4201901,42,SC,Aurora,-49.6436279075,-27.2990294946,5687
4201950,42,SC,Balneário Arroio do Silva,-49.4057027991,-28.9804024548,13782
4202008,42,SC,Balneário Camboriú,-48.634617477,-26.9918186053,149227
4202057,42,SC,Balneário Barra do Sul,-48.606645876,-26.4564295671,11271
4202073,42,SC,Balneário Gaivota,-49.5908937824,-29.1645212685,11537
4202081,42,SC,Bandeirante,-53.6410495866,-26.7689379013,2618
4202099,42,SC,Barra Bonita,-53.4413025406,-26.6522935999,1625
4202107,42,SC,Barra Velha,-48.6838642743,-26.6343614083,30539
4202131,42,SC,Bela Vista do Toldo,-50.4647882385,-26.2762282783,6386
4202156,42,SC,Belmonte,-53.5809772315,-26.8445863475,2712
4202206,42,SC,Benedito Novo,-49.3644027494,-26.777507569,11896
4202305,42,SC,Biguaçu,-48.654488929,-27.4943227435,70471
4202404,42,SC,Blumenau,-49.0576308844,-26.9161077053,366418
4202438,42,SC,Bocaina do Sul,-49.9458979108,-27.7431983069,3501
4202453,42,SC,Bombinhas,-48.5213451348,-27.1442546993,20889
4202503,42,SC,Bom Jardim da Serra,-49.6249777453,-28.337947191,4801
4202537,42,SC,Bom Jesus,-52.3930159598,-26.7359234356,3104
4202578,42,SC,Bom Jesus do Oeste,-53.0953502802,-26.6918115546,2136
4202602,42,SC,Bom Retiro,-49.4898337661,-27.7986710014,10153
4202701,42,SC,Botuverá,-49.0784843619,-27.2021068612,5396
4202800,42,SC,Braço do Norte,-49.1645477089,-28.2800388673,34294
4202859,42,SC,Braço do Trombudo,-49.890907936,-27.3642513451,3794
4202875,42,SC,Brunópolis,-50.835920772,-27.3183621508,2318
4202909,42,SC,Brusque,-48.9151630055,-27.0983102262,140597
4203006,42,SC,Caçador,-51.019034759,-26.7753476727,80017
4203105,42,SC,Caibi,-53.2505271956,-27.0730539326,6112
4203154,42,SC,Calmon,-51.0966349046,-26.6046771771,3325
4203204,42,SC,Camboriú,-48.6499958521,-27.0264564992,87179
4203253,42,SC,Capão Alto,-50.5114792926,-27.9416852818,2467
4203303,42,SC,Campo Alegre,-49.2633444821,-26.1906592825,11985
4203402,42,SC,Campo Belo do Sul,-50.7619937519,-27.8966573873,6889
4203501,42,SC,Campo Erê,-53.0901551703,-26.394551141,8312
4203600,42,SC,Campos Novos,-51.2236729932,-27.3990529792,36861
